Date,Generated,Efficiency,System Name,Location,System Size (kW)
9/28/2024,597.017kWh,3.899kWh/kW,FRECON,Thailand,153.14
9/27/2024,470.848kWh,3.075kWh/kW,FRECON,Thailand,153.14
9/26/2024,421.541kWh,2.753kWh/kW,FRECON,Thailand,153.14
9/25/2024,329.225kWh,2.150kWh/kW,FRECON,Thailand,153.14
9/24/2024,211.016kWh,1.378kWh/kW,FRECON,Thailand,153.14
9/23/2024,565.853kWh,3.695kWh/kW,FRECON,Thailand,153.14
9/22/2024,0.000kWh,0.000kWh/kW,FRECON,Thailand,153.14
9/21/2024,488.511kWh,3.190kWh/kW,FRECON,Thailand,153.14
9/20/2024,384.961kWh,2.514kWh/kW,FRECON,Thailand,153.14
9/19/2024,374.990kWh,2.449kWh/kW,FRECON,Thailand,153.14
9/18/2024,270.609kWh,1.767kWh/kW,FRECON,Thailand,153.14
9/17/2024,388.443kWh,2.537kWh/kW,FRECON,Thailand,153.14
9/16/2024,529.472kWh,3.457kWh/kW,FRECON,Thailand,153.14
9/15/2024,0.000kWh,0.000kWh/kW,FRECON,Thailand,153.14
9/14/2024,439.449kWh,2.870kWh/kW,FRECON,Thailand,153.14
9/13/2024,345.362kWh,2.255kWh/kW,FRECON,Thailand,153.14
9/12/2024,467.574kWh,3.053kWh/kW,FRECON,Thailand,153.14
9/11/2024,301.893kWh,1.971kWh/kW,FRECON,Thailand,153.14
9/10/2024,566.165kWh,3.697kWh/kW,FRECON,Thailand,153.14
9/9/2024,313.787kWh,2.049kWh/kW,FRECON,Thailand,153.14
9/8/2024,0.000kWh,0.000kWh/kW,FRECON,Thailand,153.14
9/7/2024,410.983kWh,2.684kWh/kW,FRECON,Thailand,153.14
9/6/2024,484.097kWh,3.161kWh/kW,FRECON,Thailand,153.14
9/5/2024,507.159,3.311734361,FRECON,Thailand,153.14
9/4/2024,491.772,3.211257673,FRECON,Thailand,153.14
9/3/2024,346.601,2.263295024,FRECON,Thailand,153.14
9/2/2024,258.547,1.688304819,FRECON,Thailand,153.14
9/1/2024,0,0,FRECON,Thailand,153.14
