Date,Generated,Efficiency,System Name,Location,System Size (kW)
6/23/2024,2922,5.789176499,Pentaari,Greece,504.375
6/22/2024,2963,5.870407243,Pentaari,Greece,504.375
6/21/2024,2931,5.807007638,Pentaari,Greece,504.375
6/20/2024,3003,5.949656751,Pentaari,Greece,504.375
6/19/2024,3044,6.030887495,Pentaari,Greece,504.375
6/18/2024,3044,6.030887495,Pentaari,Greece,504.375
6/17/2024,3100,6.141836805,Pentaari,Greece,504.375
6/16/2024,3156,6.252786115,Pentaari,Greece,504.375
6/15/2024,3147,6.234954976,Pentaari,Greece,504.375
6/14/2024,3107,6.155705469,Pentaari,Greece,504.375
6/13/2024,1699,3.366122817,Pentaari,Greece,504.375
6/12/2024,2971,5.886257145,Pentaari,Greece,504.375
6/11/2024,2919,5.783232786,Pentaari,Greece,504.375
6/10/2024,2672,5.293867079,Pentaari,Greece,504.375
6/9/2024,3044,6.030887495,Pentaari,Greece,504.375
6/8/2024,3091,6.124005666,Pentaari,Greece,504.375
6/7/2024,3073,6.088343388,Pentaari,Greece,504.375
6/6/2024,2762,5.47217847,Pentaari,Greece,504.375
6/5/2024,2926,5.797101449,Pentaari,Greece,504.375
6/4/2024,2708,5.365191635,Pentaari,Greece,504.375
6/3/2024,2120,4.20022388,Pentaari,Greece,504.375
6/2/2024,3091,6.124005666,Pentaari,Greece,504.375
6/1/2024,3179,6.298354582,Pentaari,Greece,504.375
5/31/2024,2909,5.763420409,Pentaari,Greece,504.375
5/30/2024,3134,6.209198887,Pentaari,Greece,504.375
5/29/2024,2950,5.844651154,Pentaari,Greece,504.375
5/28/2024,3171,6.282504681,Pentaari,Greece,504.375
5/27/2024,2988,5.919938185,Pentaari,Greece,504.375
5/26/2024,3026,5.995225217,Pentaari,Greece,504.375
5/25/2024,2841,5.628696247,Pentaari,Greece,504.375
5/24/2024,3168,6.276560968,Pentaari,Greece,504.375
5/23/2024,3191,6.322129434,Pentaari,Greece,504.375
5/22/2024,3122,6.185424034,Pentaari,Greece,504.375
5/21/2024,2975,5.894182096,Pentaari,Greece,504.375
5/20/2024,2884,5.713889467,Pentaari,Greece,504.375
5/19/2024,2328,4.612321317,Pentaari,Greece,504.375
5/18/2024,3063,6.068531011,Pentaari,Greece,504.375
5/17/2024,1547,3.06497469,Pentaari,Greece,504.375
5/16/2024,170,0.336810405,Pentaari,Greece,504.375
5/15/2024,789.000kWh,1.560105589,Pentaari,Greece,504.375
5/14/2024,1061.000kWh,2.097936666,Pentaari,Greece,504.375
5/13/2024,3214.000kWh,6.355106924,Pentaari,Greece,504.375
5/12/2024,2920.000kWh,5.773774803,Pentaari,Greece,504.375
5/11/2024,2719.000kWh,5.376333455,Pentaari,Greece,504.375
