Date,Generated,Efficiency,System Name,Location,System Size (kW)
1/8/2025,1691.042kWh,4.030kWh/kW,MAWC,Maldives,419.63
1/7/2025,1068.210kWh,2.546kWh/kW,MAWC,Maldives,419.63
1/6/2025,1511.644kWh,3.602kWh/kW,MAWC,Maldives,419.63
1/5/2025,1745.987kWh,4.161kWh/kW,MAWC,Maldives,419.63
1/4/2025,1051.263kWh,2.505kWh/kW,MAWC,Maldives,419.63
1/3/2025,348.556kWh,0.831kWh/kW,MAWC,Maldives,419.63
1/2/2025,239.195kWh,0.570kWh/kW,MAWC,Maldives,419.63
1/1/2025,299.045kWh,0.713kWh/kW,MAWC,Maldives,419.63
12/31/2024,831.145kWh,1.981kWh/kW,MAWC,Maldives,419.63
12/30/2024,1650.228kWh,3.933kWh/kW,MAWC,Maldives,419.63
12/29/2024,1361.157kWh,3.244kWh/kW,MAWC,Maldives,419.63
12/28/2024,1591.798kWh,3.793kWh/kW,MAWC,Maldives,419.63
12/27/2024,1147.326kWh,2.734kWh/kW,MAWC,Maldives,419.63
12/26/2024,1527.768kWh,3.641kWh/kW,MAWC,Maldives,419.63
12/25/2024,1812.985kWh,4.320kWh/kW,MAWC,Maldives,419.63
12/24/2024,1718.669kWh,4.096kWh/kW,MAWC,Maldives,419.63
12/23/2024,1736.715kWh,4.139kWh/kW,MAWC,Maldives,419.63
12/22/2024,1747.081kWh,4.163kWh/kW,MAWC,Maldives,419.63
12/21/2024,570.524kWh,1.360kWh/kW,MAWC,Maldives,419.63
12/20/2024,1053.087kWh,2.510kWh/kW,MAWC,Maldives,419.63
12/19/2024,1650.176kWh,3.932kWh/kW,MAWC,Maldives,419.63
12/18/2024,509.931kWh,1.215kWh/kW,MAWC,Maldives,419.63
12/17/2024,283.358kWh,0.675kWh/kW,MAWC,Maldives,419.63
12/16/2024,1314.791kWh,3.133kWh/kW,MAWC,Maldives,419.63
12/15/2024,852.967kWh,2.033kWh/kW,MAWC,Maldives,419.63
12/14/2024,1721.036kWh,4.101kWh/kW,MAWC,Maldives,419.63
12/13/2024,874.470kWh,2.084kWh/kW,MAWC,Maldives,419.63
12/12/2024,1649.832kWh,3.932kWh/kW,MAWC,Maldives,419.63
12/11/2024,1267.103kWh,3.020kWh/kW,MAWC,Maldives,419.63
12/10/2024,1428.726kWh,3.405kWh/kW,MAWC,Maldives,419.63
12/9/2024,1417.605kWh,3.378kWh/kW,MAWC,Maldives,419.63
12/8/2024,1406.353kWh,3.351kWh/kW,MAWC,Maldives,419.63
12/7/2024,1753.580kWh,4.179kWh/kW,MAWC,Maldives,419.63
12/6/2024,1416.604kWh,3.376kWh/kW,MAWC,Maldives,419.63
12/5/2024,1886.577kWh,4.496kWh/kW,MAWC,Maldives,419.63
12/4/2024,1259.117kWh,3.001kWh/kW,MAWC,Maldives,419.63
12/3/2024,1675.560kWh,3.993kWh/kW,MAWC,Maldives,419.63
12/2/2024,1698.519kWh,4.048kWh/kW,MAWC,Maldives,419.63
12/1/2024,1821.412kWh,4.341kWh/kW,MAWC,Maldives,419.63
