Date,Generated,Efficiency
9/12/2024,1637.11,3.901317828
9/11/2024,672.393,1.602347306
9/10/2024,2096.135,4.995198151
9/9/2024,1851.483,4.412179777
9/8/2024,1460.693,3.480906989
9/7/2024,1768.111,4.213499988
9/6/2024,1023.797,2.439761218
9/5/2024,1984.357,4.728825394
9/4/2024,410.348,0.977880514
9/3/2024,1205.122,2.871868074
9/2/2024,1617.293,3.854092891
9/1/2024,2062.979,4.916185687
8/31/2024,703.971,1.677599314
8/30/2024,978.989,2.332981436
8/29/2024,1614.509,3.847458475
8/28/2024,1732.036,4.127531397
8/27/2024,2053.193,4.892865143
8/26/2024,1963.767,4.679758359
8/25/2024,1829.04,4.358696947
8/24/2024,1899.426,4.526430427
8/23/2024,1016.039,2.421273503
8/22/2024,1559.069,3.715342087
8/21/2024,1130.74,2.69461192
8/20/2024,562.944,1.341524677
8/19/2024,1087.591,2.591785621
8/18/2024,1832.02,4.365798441
8/17/2024,1010.572,2.408245359
8/16/2024,473.731,1.128925482
8/15/2024,573.488,1.366651574
8/14/2024,1402.089,3.341250626
8/13/2024,534.735,1.27430117
8/12/2024,281.563,0.670979196
8/11/2024,315.104,0.750909134
8/10/2024,1953.52,4.655339227
8/9/2024,1544.311,3.68017301
8/8/2024,871.678,2.077253771
8/7/2024,1583.691,3.774017587
8/6/2024,1727.657,4.117096013
8/5/2024,482.097,1.148862093
8/4/2024,385.357,0.918325668
