Date,Generated,Efficiency,System Name,Location,System Size (kW)
12/13/2024,55.170kWh,0.111kWh/kW,Schipper Power- Three,Netherlands,498.42
12/12/2024,57.540kWh,0.115kWh/kW,Schipper Power- Three,Netherlands,498.42
12/11/2024,60.960kWh,0.122kWh/kW,Schipper Power- Three,Netherlands,498.42
12/10/2024,49.890kWh,0.100kWh/kW,Schipper Power- Three,Netherlands,498.42
12/9/2024,97.330kWh,0.195kWh/kW,Schipper Power- Three,Netherlands,498.42
12/8/2024,180.280kWh,0.362kWh/kW,Schipper Power- Three,Netherlands,498.42
12/7/2024,216.890kWh,0.435kWh/kW,Schipper Power- Three,Netherlands,498.42
12/6/2024,149.560kWh,0.300kWh/kW,Schipper Power- Three,Netherlands,498.42
12/5/2024,57.710kWh,0.116kWh/kW,Schipper Power- Three,Netherlands,498.42
12/4/2024,121.650kWh,0.244kWh/kW,Schipper Power- Three,Netherlands,498.42
12/3/2024,341.700kWh,0.686kWh/kW,Schipper Power- Three,Netherlands,498.42
12/2/2024,121.670kWh,0.244kWh/kW,Schipper Power- Three,Netherlands,498.42
12/1/2024,370.740kWh,0.744kWh/kW,Schipper Power- Three,Netherlands,498.42
11/30/2024,376.670kWh,0.756kWh/kW,Schipper Power- Three,Netherlands,498.42
11/29/2024,407.310kWh,0.817kWh/kW,Schipper Power- Three,Netherlands,498.42
11/28/2024,331.750kWh,0.666kWh/kW,Schipper Power- Three,Netherlands,498.42
11/27/2024,37.780kWh,0.076kWh/kW,Schipper Power- Three,Netherlands,498.42
11/26/2024,291.380kWh,0.585kWh/kW,Schipper Power- Three,Netherlands,498.42
11/25/2024,88.550kWh,0.178kWh/kW,Schipper Power- Three,Netherlands,498.42
11/24/2024,5.030kWh,0.010kWh/kW,Schipper Power- Three,Netherlands,498.42
11/23/2024,151.630kWh,0.304kWh/kW,Schipper Power- Three,Netherlands,498.42
11/22/2024,148.200kWh,0.297kWh/kW,Schipper Power- Three,Netherlands,498.42
11/21/2024,246.770kWh,0.495kWh/kW,Schipper Power- Three,Netherlands,498.42
11/20/2024,124.370kWh,0.250kWh/kW,Schipper Power- Three,Netherlands,498.42
11/19/2024,149.740kWh,0.300kWh/kW,Schipper Power- Three,Netherlands,498.42
11/18/2024,379.800kWh,0.762kWh/kW,Schipper Power- Three,Netherlands,498.42
11/17/2024,320.710kWh,0.643kWh/kW,Schipper Power- Three,Netherlands,498.42
11/16/2024,90.470kWh,0.182kWh/kW,Schipper Power- Three,Netherlands,498.42
11/15/2024,155.200kWh,0.311kWh/kW,Schipper Power- Three,Netherlands,498.42
11/14/2024,251.220kWh,0.504kWh/kW,Schipper Power- Three,Netherlands,498.42
11/13/2024,227.310kWh,0.456kWh/kW,Schipper Power- Three,Netherlands,498.42
11/12/2024,435.260kWh,0.873kWh/kW,Schipper Power- Three,Netherlands,498.42
11/11/2024,435.720kWh,0.874kWh/kW,Schipper Power- Three,Netherlands,498.42
11/10/2024,98.490kWh,0.198kWh/kW,Schipper Power- Three,Netherlands,498.42
11/9/2024,89.350kWh,0.179kWh/kW,Schipper Power- Three,Netherlands,498.42
11/8/2024,94.370kWh,0.189kWh/kW,Schipper Power- Three,Netherlands,498.42
11/7/2024,134.190kWh,0.269kWh/kW,Schipper Power- Three,Netherlands,498.42
11/6/2024,208.700kWh,0.419kWh/kW,Schipper Power- Three,Netherlands,498.42
11/5/2024,572.390kWh,1.148kWh/kW,Schipper Power- Three,Netherlands,498.42
11/4/2024,596.480kWh,1.197kWh/kW,Schipper Power- Three,Netherlands,498.42
11/3/2024,616.360kWh,1.237kWh/kW,Schipper Power- Three,Netherlands,498.42
11/2/2024,595.460kWh,1.195kWh/kW,Schipper Power- Three,Netherlands,498.42
11/1/2024,118.330kWh,0.237kWh/kW,Schipper Power- Three,Netherlands,498.42
10/31/2024,258.490kWh,0.519kWh/kW,Schipper Power- Three,Netherlands,498.42
10/30/2024,359.920kWh,0.722kWh/kW,Schipper Power- Three,Netherlands,498.42
10/29/2024,283.160kWh,0.568kWh/kW,Schipper Power- Three,Netherlands,498.42
10/28/2024,252.480kWh,0.507kWh/kW,Schipper Power- Three,Netherlands,498.42
10/27/2024,582.710kWh,1.169kWh/kW,Schipper Power- Three,Netherlands,498.42
10/26/2024,598.440kWh,1.201kWh/kW,Schipper Power- Three,Netherlands,498.42
10/25/2024,636.870kWh,1.278kWh/kW,Schipper Power- Three,Netherlands,498.42
10/24/2024,551.490kWh,1.106kWh/kW,Schipper Power- Three,Netherlands,498.42
10/23/2024,324.990kWh,0.652kWh/kW,Schipper Power- Three,Netherlands,498.42
10/22/2024,742.380kWh,1.489kWh/kW,Schipper Power- Three,Netherlands,498.42
10/21/2024,255.780kWh,0.513kWh/kW,Schipper Power- Three,Netherlands,498.42
10/20/2024,446.710kWh,0.896kWh/kW,Schipper Power- Three,Netherlands,498.42
10/19/2024,347.330kWh,0.697kWh/kW,Schipper Power- Three,Netherlands,498.42
10/18/2024,373.210kWh,0.749kWh/kW,Schipper Power- Three,Netherlands,498.42
10/17/2024,323.710kWh,0.649kWh/kW,Schipper Power- Three,Netherlands,498.42
10/16/2024,702.140kWh,1.409kWh/kW,Schipper Power- Three,Netherlands,498.42
10/15/2024,906.620kWh,1.819kWh/kW,Schipper Power- Three,Netherlands,498.42
10/14/2024,541.140kWh,1.086kWh/kW,Schipper Power- Three,Netherlands,498.42
10/13/2024,740.110kWh,1.485kWh/kW,Schipper Power- Three,Netherlands,498.42
10/12/2024,563.040kWh,1.130kWh/kW,Schipper Power- Three,Netherlands,498.42
10/11/2024,861.130kWh,1.728kWh/kW,Schipper Power- Three,Netherlands,498.42
10/10/2024,702.760kWh,1.410kWh/kW,Schipper Power- Three,Netherlands,498.42
10/9/2024,496.070kWh,0.995kWh/kW,Schipper Power- Three,Netherlands,498.42
10/8/2024,685.870kWh,1.376kWh/kW,Schipper Power- Three,Netherlands,498.42
10/7/2024,935.840kWh,1.878kWh/kW,Schipper Power- Three,Netherlands,498.42
10/6/2024,912.770kWh,1.831kWh/kW,Schipper Power- Three,Netherlands,498.42
10/5/2024,1172.130kWh,2.352kWh/kW,Schipper Power- Three,Netherlands,498.42
10/4/2024,1161.140kWh,2.330kWh/kW,Schipper Power- Three,Netherlands,498.42
10/3/2024,1131.240kWh,2.270kWh/kW,Schipper Power- Three,Netherlands,498.42
10/2/2024,346.390kWh,0.695kWh/kW,Schipper Power- Three,Netherlands,498.42
10/1/2024,221.920kWh,0.445kWh/kW,Schipper Power- Three,Netherlands,498.42
9/30/2024,487.420kWh,0.978kWh/kW,Schipper Power- Three,Netherlands,498.42
9/29/2024,1132.160kWh,2.271kWh/kW,Schipper Power- Three,Netherlands,498.42
9/28/2024,1144.340kWh,2.296kWh/kW,Schipper Power- Three,Netherlands,498.42
9/27/2024,300.230kWh,0.602kWh/kW,Schipper Power- Three,Netherlands,498.42
9/26/2024,821.420kWh,1.648kWh/kW,Schipper Power- Three,Netherlands,498.42
9/25/2024,607.440kWh,1.219kWh/kW,Schipper Power- Three,Netherlands,498.42
9/24/2024,757.840kWh,1.520kWh/kW,Schipper Power- Three,Netherlands,498.42
9/23/2024,895.170kWh,1.796kWh/kW,Schipper Power- Three,Netherlands,498.42
9/22/2024,1119.500kWh,2.246kWh/kW,Schipper Power- Three,Netherlands,498.42
9/21/2024,1358.100kWh,2.725kWh/kW,Schipper Power- Three,Netherlands,498.42
9/20/2024,1397.100kWh,2.803kWh/kW,Schipper Power- Three,Netherlands,498.42
9/19/2024,1160.720kWh,2.329kWh/kW,Schipper Power- Three,Netherlands,498.42
9/18/2024,1262.200kWh,2.532kWh/kW,Schipper Power- Three,Netherlands,498.42
9/17/2024,1086.550kWh,2.180kWh/kW,Schipper Power- Three,Netherlands,498.42
9/16/2024,1042.130kWh,2.091kWh/kW,Schipper Power- Three,Netherlands,498.42
9/15/2024,1033.080kWh,2.073kWh/kW,Schipper Power- Three,Netherlands,498.42
9/14/2024,1426.880kWh,2.863kWh/kW,Schipper Power- Three,Netherlands,498.42
9/13/2024,1633.880kWh,3.278kWh/kW,Schipper Power- Three,Netherlands,498.42
9/12/2024,1436.560kWh,2.882kWh/kW,Schipper Power- Three,Netherlands,498.42
9/11/2024,1060.690kWh,2.128104811,Schipper Power- Three,Netherlands,498.42
9/10/2024,445.940kWh,0.894707275,Schipper Power- Three,Netherlands,498.42
9/9/2024,1049.650kWh,2.105954817,Schipper Power- Three,Netherlands,498.42
9/8/2024,1467.570kWh,2.944444444,Schipper Power- Three,Netherlands,498.42
9/7/2024,1401.060kWh,2.811002769,Schipper Power- Three,Netherlands,498.42
9/6/2024,1438.130kWh,2.885377794,Schipper Power- Three,Netherlands,498.42
9/5/2024,1382.050kWh,2.772862245,Schipper Power- Three,Netherlands,498.42
9/4/2024,700.250kWh,1.404939609,Schipper Power- Three,Netherlands,498.42
9/3/2024,829.940kWh,1.665141848,Schipper Power- Three,Netherlands,498.42
9/2/2024,1494.210kWh,2.997893343,Schipper Power- Three,Netherlands,498.42
9/1/2024,1692.410kWh,3.395549938,Schipper Power- Three,Netherlands,498.42
8/31/2024,1725.360kWh,3.461658842,Schipper Power- Three,Netherlands,498.42
8/30/2024,1601.760kWh,3.213675214,Schipper Power- Three,Netherlands,498.42
