Date,Generated,Efficiency,System Name,Location,System Size (kW)
8/26/2024,130.179,2.002753846,Feuerwehr,Switzerland,65
8/25/2024,77.037,1.185184615,Feuerwehr,Switzerland,65
8/24/2024,236.382,3.636646154,Feuerwehr,Switzerland,65
8/23/2024,251.826,3.874246154,Feuerwehr,Switzerland,65
8/22/2024,254.124,3.9096,Feuerwehr,Switzerland,65
8/21/2024,198.505,3.053923077,Feuerwehr,Switzerland,65
8/20/2024,198.594,3.055292308,Feuerwehr,Switzerland,65
8/19/2024,166.337,2.559030769,Feuerwehr,Switzerland,65
8/18/2024,200.997,3.092261538,Feuerwehr,Switzerland,65
8/17/2024,56.907,0.875492308,Feuerwehr,Switzerland,65
8/16/2024,89.451,1.376169231,Feuerwehr,Switzerland,65
8/15/2024,234.576,3.608861538,Feuerwehr,Switzerland,65
8/14/2024,257.901,3.967707692,Feuerwehr,Switzerland,65
8/13/2024,244.182,3.756646154,Feuerwehr,Switzerland,65
8/12/2024,257.85,3.966923077,Feuerwehr,Switzerland,65
8/11/2024,255.801,3.9354,Feuerwehr,Switzerland,65
8/10/2024,268.074,4.124215385,Feuerwehr,Switzerland,65
8/9/2024,270.492,4.161415385,Feuerwehr,Switzerland,65
8/8/2024,269.166,4.141015385,Feuerwehr,Switzerland,65
8/7/2024,187.413,2.883276923,Feuerwehr,Switzerland,65
8/6/2024,142.758,2.196276923,Feuerwehr,Switzerland,65
8/5/2024,254.487,3.915184615,Feuerwehr,Switzerland,65
8/4/2024,241.806,3.720092308,Feuerwehr,Switzerland,65
8/3/2024,216.411,3.3294,Feuerwehr,Switzerland,65
8/2/2024,191.868,2.951815385,Feuerwehr,Switzerland,65
8/2/2024,261.564kWh,4.024061538,Feuerwehr,Switzerland,65
8/1/2024,144.192kWh,2.218338462,Feuerwehr,Switzerland,65
7/31/2024,201.093kWh,3.093738462,Feuerwehr,Switzerland,65
7/30/2024,259.977kWh,3.999646154,Feuerwehr,Switzerland,65
7/29/2024,275.082kWh,4.232030769,Feuerwehr,Switzerland,65
7/28/2024,139.653kWh,2.148507692,Feuerwehr,Switzerland,65
7/27/2024,229.005kWh,3.523153846,Feuerwehr,Switzerland,65
7/26/2024,260.835kWh,4.012846154,Feuerwehr,Switzerland,65
7/25/2024,267.117kWh,4.109492308,Feuerwehr,Switzerland,65
7/24/2024,212.280kWh,3.265846154,Feuerwehr,Switzerland,65
7/23/2024,240.225kWh,3.695769231,Feuerwehr,Switzerland,65
7/22/2024,141.963kWh,2.184046154,Feuerwehr,Switzerland,65
7/21/2024,226.875kWh,3.490384615,Feuerwehr,Switzerland,65
7/20/2024,274.947kWh,4.229953846,Feuerwehr,Switzerland,65
7/19/2024,273.399kWh,4.206138462,Feuerwehr,Switzerland,65
7/18/2024,276.369kWh,4.251830769,Feuerwehr,Switzerland,65
7/17/2024,211.767kWh,3.257953846,Feuerwehr,Switzerland,65
7/16/2024,219.954kWh,3.383907692,Feuerwehr,Switzerland,65
7/15/2024,203.769kWh,3.134907692,Feuerwehr,Switzerland,65
7/14/2024,252.792kWh,3.889107692,Feuerwehr,Switzerland,65
7/13/2024,154.554kWh,2.377753846,Feuerwehr,Switzerland,65
7/12/2024,138.075kWh,2.124230769,Feuerwehr,Switzerland,65
7/11/2024,227.199kWh,3.495369231,Feuerwehr,Switzerland,65
7/10/2024,134.598kWh,2.070738462,Feuerwehr,Switzerland,65
7/9/2024,276.546kWh,4.254553846,Feuerwehr,Switzerland,65
7/8/2024,277.359kWh,4.267061538,Feuerwehr,Switzerland,65
7/7/2024,127.083kWh,1.955123077,Feuerwehr,Switzerland,65
7/6/2024,144.888kWh,2.229046154,Feuerwehr,Switzerland,65
7/5/2024,262.194kWh,4.033753846,Feuerwehr,Switzerland,65
7/4/2024,212.451kWh,3.268476923,Feuerwehr,Switzerland,65
7/3/2024,114.687kWh,1.764415385,Feuerwehr,Switzerland,65
7/2/2024,149.772kWh,2.304184615,Feuerwehr,Switzerland,65
7/1/2024,263.340kWh,4.051384615,Feuerwehr,Switzerland,65
6/30/2024,172.926kWh,2.6604,Feuerwehr,Switzerland,65
6/29/2024,168.015kWh,2.584846154,Feuerwehr,Switzerland,65
6/28/2024,225.489kWh,3.469061538,Feuerwehr,Switzerland,65
6/27/2024,251.454kWh,3.868523077,Feuerwehr,Switzerland,65
6/26/2024,188.838kWh,2.9052,Feuerwehr,Switzerland,65
6/25/2024,292.017kWh,4.492569231,Feuerwehr,Switzerland,65
6/24/2024,246.327kWh,3.789646154,Feuerwehr,Switzerland,65
6/23/2024,129.954,1.999292308,Feuerwehr,Switzerland,65
6/22/2024,96.66,1.487076923,Feuerwehr,Switzerland,65
6/21/2024,47.544,0.731446154,Feuerwehr,Switzerland,65
6/20/2024,134.925,2.075769231,Feuerwehr,Switzerland,65
6/19/2024,299.976,4.615015385,Feuerwehr,Switzerland,65
6/18/2024,285.048,4.385353846,Feuerwehr,Switzerland,65
6/17/2024,165.108,2.540123077,Feuerwehr,Switzerland,65
6/16/2024,282.57,4.347230769,Feuerwehr,Switzerland,65
6/15/2024,221.583,3.408969231,Feuerwehr,Switzerland,65
6/14/2024,162.195,2.495307692,Feuerwehr,Switzerland,65
6/13/2024,302.451,4.653092308,Feuerwehr,Switzerland,65
6/12/2024,292.404,4.498523077,Feuerwehr,Switzerland,65
6/11/2024,82.758,1.2732,Feuerwehr,Switzerland,65
6/10/2024,262.329,4.035830769,Feuerwehr,Switzerland,65
6/9/2024,129.483,1.992046154,Feuerwehr,Switzerland,65
6/8/2024,163.989,2.522907692,Feuerwehr,Switzerland,65
6/7/2024,215.829,3.320446154,Feuerwehr,Switzerland,65
6/6/2024,238.77,3.673384615,Feuerwehr,Switzerland,65
6/5/2024,222.201,3.418476923,Feuerwehr,Switzerland,65
6/4/2024,270.684,4.164369231,Feuerwehr,Switzerland,65
6/3/2024,60.639,0.932907692,Feuerwehr,Switzerland,65
6/2/2024,114.318,1.758738462,Feuerwehr,Switzerland,65
6/1/2024,89.214,1.372523077,Feuerwehr,Switzerland,65
5/31/2024,38.616,0.594092308,Feuerwehr,Switzerland,65
5/30/2024,154.122,2.371107692,Feuerwehr,Switzerland,65
5/29/2024,138.243,2.126815385,Feuerwehr,Switzerland,65
5/28/2024,277.554,4.270061538,Feuerwehr,Switzerland,65
5/27/2024,110.697,1.703030769,Feuerwehr,Switzerland,65
5/26/2024,258.369,3.974907692,Feuerwehr,Switzerland,65
5/25/2024,271.023,4.169584615,Feuerwehr,Switzerland,65
5/24/2024,217.812,3.350953846,Feuerwehr,Switzerland,65
5/23/2024,74.571,1.147246154,Feuerwehr,Switzerland,65
5/22/2024,192.774,2.965753846,Feuerwehr,Switzerland,65
5/21/2024,84.171,1.294938462,Feuerwehr,Switzerland,65
5/20/2024,283.014,4.354061538,Feuerwehr,Switzerland,65
5/19/2024,266.604,4.1016,Feuerwehr,Switzerland,65
