Date,Generated,Efficiency
4/5/2024,323.744,3.526623094
4/4/2024,299.268,3.26
4/3/2024,178.273,1.941971678
4/2/2024,271.291,2.955239651
4/1/2024,186.027,2.026437908
3/31/2024,144.624,1.575424837
3/30/2024,269.587,2.93667756
3/29/2024,196.077,2.135915033
3/28/2024,204.884,2.231851852
3/27/2024,105.813,1.152647059
3/26/2024,221.784,2.415947712
3/25/2024,343.778,3.744858388
3/24/2024,206.977,2.254651416
3/23/2024,237.298,2.584945534
3/22/2024,289.514,3.153747277
3/21/2024,143.889,1.567418301
3/20/2024,274.27,2.987690632
3/19/2024,240.46,2.619389978
3/18/2024,164.874,1.796013072
3/17/2024,291.034,3.170305011
3/16/2024,149.018,1.62328976
3/15/2024,271.964,2.962570806
3/14/2024,300.287,3.271100218
3/13/2024,319.966,3.48546841
3/12/2024,147.167,1.603126362
3/11/2024,66.449,0.723845316
3/10/2024,57.503,0.626394336
3/9/2024,98.727,1.075457516
3/8/2024,85.614,0.932614379
3/7/2024,187.318,2.040501089
3/6/2024,68.593,0.747200436
3/5/2024,192.146,2.093093682
3/4/2024,154.483,1.682821351
3/3/2024,184.129,2.005762527
3/2/2024,143.574,1.563986928
3/1/2024,82.36,0.897167756
2/29/2024,84.835,0.92412854
2/28/2024,182.074,1.983376906
2/27/2024,81.88,0.891938998
2/26/2024,126.581,1.378877996
